geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6141413 51.3160631, 5.6144353 51.3160717, 5.6144371 51.3160717, 5.6144389 51.3160718, 5.6144407 51.3160718, 5.6144425 51.3160719, 5.6144443 51.3160720, 5.6144461 51.3160720, 5.6144479 51.3160721, 5.6144496 51.3160722, 5.6144514 51.3160723, 5.6144532 51.3160724, 5.6144550 51.3160724, 5.6144568 51.3160725, 5.6144586 51.3160726, 5.6144604 51.3160727, 5.6144622 51.3160728, 5.6144639 51.3160729, 5.6144828 51.3160740)",LSkabel,6589,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_A798B3C6-E627-46A1-996E-2DCF8F7FF0A9
"LINESTRING (5.6136258 51.3160488, 5.6136650 51.3160499, 5.6137166 51.3160512, 5.6137568 51.3160523, 5.6138756 51.3160553, 5.6138770 51.3160554, 5.6138783 51.3160554, 5.6138797 51.3160554, 5.6138810 51.3160555, 5.6138824 51.3160555, 5.6138837 51.3160556, 5.6138851 51.3160556, 5.6138864 51.3160556, 5.6138878 51.3160557, 5.6138891 51.3160557, 5.6138905 51.3160557, 5.6138918 51.3160558, 5.6138932 51.3160558, 5.6138945 51.3160559, 5.6138959 51.3160559, 5.6138972 51.3160559, 5.6138977 51.3160560, 5.6138981 51.3160560, 5.6138985 51.3160560, 5.6138990 51.3160560, 5.6138994 51.3160560, 5.6138999 51.3160560, 5.6139003 51.3160560, 5.6139007 51.3160560, 5.6139012 51.3160561, 5.6139016 51.3160561, 5.6139021 51.3160561, 5.6139025 51.3160561, 5.6139030 51.3160561, 5.6139034 51.3160561, 5.6139038 51.3160561, 5.6139043 51.3160561, 5.6140146 51.3160594, 5.6141413 51.3160631)",LSkabel,659E,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_CEBA8CA9-8BA8-4E8C-966D-348262FCE93E
"LINESTRING (5.6144828 51.3160740, 5.6145767 51.3160793, 5.6145768 51.3160793, 5.6145768 51.3160793, 5.6145769 51.3160793, 5.6145769 51.3160793, 5.6145769 51.3160794, 5.6145770 51.3160794, 5.6145770 51.3160794, 5.6145770 51.3160794, 5.6145771 51.3160794, 5.6145771 51.3160795, 5.6145771 51.3160795, 5.6145771 51.3160795, 5.6145772 51.3160795, 5.6145772 51.3160796, 5.6145772 51.3160796, 5.6145772 51.3160796, 5.6145772 51.3160796, 5.6145772 51.3160797, 5.6145772 51.3160797, 5.6145772 51.3160797, 5.6145772 51.3160798, 5.6145772 51.3160798, 5.6145772 51.3160798, 5.6145773 51.3160798, 5.6145773 51.3160799, 5.6145773 51.3160799, 5.6145774 51.3160799, 5.6145774 51.3160799, 5.6145775 51.3160799, 5.6145775 51.3160799, 5.6145775 51.3160800, 5.6145776 51.3160800, 5.6145780 51.3160800, 5.6145783 51.3160800, 5.6145907 51.3160807, 5.6146700 51.3160851, 5.6147700 51.3160906, 5.6148282 51.3160938, 5.6148295 51.3160939, 5.6148308 51.3160938, 5.6148322 51.3160937, 5.6148336 51.3160935, 5.6148350 51.3160932, 5.6148363 51.3160928, 5.6148376 51.3160923, 5.6148388 51.3160917, 5.6148399 51.3160911, 5.6148408 51.3160904, 5.6148418 51.3160897, 5.6148424 51.3160889, 5.6148431 51.3160881, 5.6148435 51.3160873, 5.6148438 51.3160865, 5.6148440 51.3160856, 5.6148455 51.3160766, 5.6148528 51.3160318, 5.6148572 51.3160051, 5.6148573 51.3160047, 5.6148575 51.3160043, 5.6148577 51.3160039, 5.6148580 51.3160035, 5.6148583 51.3160031, 5.6148588 51.3160027, 5.6148592 51.3160024, 5.6148598 51.3160021, 5.6148604 51.3160018, 5.6148611 51.3160016, 5.6148617 51.3160014, 5.6148624 51.3160012, 5.6148631 51.3160011, 5.6148638 51.3160011, 5.6148644 51.3160010, 5.6148651 51.3160011, 5.6148653 51.3160011, 5.6148715 51.3160015, 5.6148718 51.3160015, 5.6148721 51.3160016, 5.6148725 51.3160017, 5.6148728 51.3160018, 5.6148732 51.3160019, 5.6148735 51.3160020, 5.6148738 51.3160022, 5.6148740 51.3160024, 5.6148743 51.3160026, 5.6148745 51.3160028, 5.6148746 51.3160030, 5.6148747 51.3160032, 5.6148748 51.3160035, 5.6148749 51.3160037, 5.6148749 51.3160039, 5.6148749 51.3160041, 5.6148742 51.3160081)",LSkabel,65C7,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_0713594D-C972-4C67-B317-1A0514AEA24F
"LINESTRING (5.6133903 51.3183526, 5.6133945 51.3183474, 5.6134027 51.3183373, 5.6135341 51.3181754, 5.6135415 51.3181662, 5.6135526 51.3181526, 5.6136420 51.3180425, 5.6136509 51.3180316, 5.6137503 51.3179115, 5.6137705 51.3178856, 5.6138606 51.3177707, 5.6139030 51.3177166, 5.6139631 51.3176399, 5.6140189 51.3175603, 5.6140202 51.3175584, 5.6140787 51.3174748, 5.6140794 51.3174738, 5.6140801 51.3174728, 5.6140808 51.3174717, 5.6140815 51.3174707, 5.6140822 51.3174697, 5.6140829 51.3174686, 5.6140836 51.3174676, 5.6140843 51.3174665, 5.6140850 51.3174655, 5.6140857 51.3174645, 5.6140864 51.3174634, 5.6140870 51.3174624, 5.6140877 51.3174613, 5.6140883 51.3174603, 5.6140890 51.3174592, 5.6140896 51.3174582, 5.6141218 51.3174060, 5.6142252 51.3172385, 5.6142296 51.3172314, 5.6142304 51.3172302, 5.6142650 51.3171715, 5.6143105 51.3170811, 5.6143120 51.3170775, 5.6143134 51.3170741, 5.6143148 51.3170707, 5.6143161 51.3170674, 5.6143174 51.3170641, 5.6143187 51.3170610, 5.6143200 51.3170578, 5.6143212 51.3170548, 5.6143224 51.3170519, 5.6143236 51.3170490, 5.6143248 51.3170462, 5.6143259 51.3170435, 5.6143270 51.3170408, 5.6143280 51.3170382, 5.6143291 51.3170357, 5.6143300 51.3170333, 5.6143317 51.3170291, 5.6143332 51.3170254, 5.6143347 51.3170217, 5.6143361 51.3170184, 5.6143374 51.3170151, 5.6143386 51.3170123, 5.6143398 51.3170094, 5.6143407 51.3170070, 5.6143417 51.3170046, 5.6143425 51.3170026, 5.6143434 51.3170007, 5.6143440 51.3169991, 5.6143446 51.3169976, 5.6143451 51.3169964, 5.6143456 51.3169953, 5.6143459 51.3169946, 5.6143862 51.3168984, 5.6144240 51.3168086, 5.6144518 51.3167356, 5.6144569 51.3167222, 5.6144750 51.3166747, 5.6144769 51.3166697, 5.6144961 51.3165878, 5.6145030 51.3165497, 5.6145117 51.3165011, 5.6145327 51.3163827, 5.6145329 51.3163816, 5.6145331 51.3163805, 5.6145333 51.3163794, 5.6145335 51.3163783, 5.6145337 51.3163772, 5.6145338 51.3163760, 5.6145340 51.3163749, 5.6145342 51.3163738, 5.6145344 51.3163727, 5.6145346 51.3163716, 5.6145347 51.3163704, 5.6145349 51.3163693, 5.6145351 51.3163682, 5.6145352 51.3163671, 5.6145354 51.3163660, 5.6145356 51.3163649, 5.6145368 51.3163562, 5.6145409 51.3163285, 5.6145422 51.3163198, 5.6145451 51.3162999, 5.6145570 51.3162180, 5.6145759 51.3160883, 5.6145760 51.3160876, 5.6145763 51.3160869, 5.6145766 51.3160862, 5.6145771 51.3160855, 5.6145776 51.3160848, 5.6145783 51.3160841, 5.6145790 51.3160835, 5.6145799 51.3160829, 5.6145808 51.3160823, 5.6145818 51.3160819, 5.6145828 51.3160815, 5.6145838 51.3160812, 5.6145849 51.3160809, 5.6145859 51.3160807, 5.6145870 51.3160806, 5.6145880 51.3160805, 5.6145907 51.3160807, 5.6146700 51.3160851, 5.6147700 51.3160906, 5.6148282 51.3160938, 5.6148295 51.3160939, 5.6148308 51.3160938, 5.6148322 51.3160937, 5.6148336 51.3160935, 5.6148350 51.3160932, 5.6148363 51.3160928, 5.6148376 51.3160923, 5.6148388 51.3160917, 5.6148399 51.3160911, 5.6148408 51.3160904, 5.6148418 51.3160897, 5.6148424 51.3160889, 5.6148431 51.3160881, 5.6148435 51.3160873, 5.6148438 51.3160865, 5.6148440 51.3160856, 5.6148455 51.3160766, 5.6148528 51.3160318, 5.6148572 51.3160051, 5.6148573 51.3160047, 5.6148575 51.3160043, 5.6148577 51.3160039, 5.6148580 51.3160035, 5.6148583 51.3160031, 5.6148588 51.3160027, 5.6148592 51.3160024, 5.6148598 51.3160021, 5.6148604 51.3160018, 5.6148611 51.3160016, 5.6148617 51.3160014, 5.6148624 51.3160012, 5.6148631 51.3160011, 5.6148638 51.3160011, 5.6148644 51.3160010, 5.6148651 51.3160011, 5.6148653 51.3160011, 5.6148715 51.3160015, 5.6148718 51.3160015, 5.6148721 51.3160016, 5.6148725 51.3160017, 5.6148728 51.3160018, 5.6148732 51.3160019, 5.6148735 51.3160020, 5.6148738 51.3160022, 5.6148740 51.3160024, 5.6148743 51.3160026, 5.6148745 51.3160028, 5.6148746 51.3160030, 5.6148747 51.3160032, 5.6148748 51.3160035, 5.6148749 51.3160037, 5.6148749 51.3160039, 5.6148749 51.3160041, 5.6148742 51.3160081)",LSkabel,6627,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_BEB75EBB-FCE4-484D-BA14-89CCB613FCEA
"LINESTRING (5.6133903 51.3183526, 5.6133945 51.3183474, 5.6134027 51.3183373, 5.6135341 51.3181754, 5.6135415 51.3181662, 5.6135526 51.3181526, 5.6136420 51.3180425, 5.6136509 51.3180316, 5.6137503 51.3179115, 5.6137705 51.3178856, 5.6138606 51.3177707, 5.6139030 51.3177166, 5.6139631 51.3176399, 5.6140189 51.3175603, 5.6140202 51.3175584, 5.6140787 51.3174748, 5.6140794 51.3174738, 5.6140801 51.3174728, 5.6140808 51.3174717, 5.6140815 51.3174707, 5.6140822 51.3174697, 5.6140829 51.3174686, 5.6140836 51.3174676, 5.6140843 51.3174665, 5.6140850 51.3174655, 5.6140857 51.3174645, 5.6140864 51.3174634, 5.6140870 51.3174624, 5.6140877 51.3174613, 5.6140883 51.3174603, 5.6140890 51.3174592, 5.6140896 51.3174582, 5.6141218 51.3174060, 5.6142252 51.3172385, 5.6142296 51.3172314, 5.6142304 51.3172302, 5.6142650 51.3171715, 5.6143105 51.3170811, 5.6143120 51.3170775, 5.6143134 51.3170741, 5.6143148 51.3170707, 5.6143161 51.3170674, 5.6143174 51.3170641, 5.6143187 51.3170610, 5.6143200 51.3170578, 5.6143212 51.3170548, 5.6143224 51.3170519, 5.6143236 51.3170490, 5.6143248 51.3170462, 5.6143259 51.3170435, 5.6143270 51.3170408, 5.6143280 51.3170382, 5.6143291 51.3170357, 5.6143300 51.3170333, 5.6143317 51.3170291, 5.6143332 51.3170254, 5.6143347 51.3170217, 5.6143361 51.3170184, 5.6143374 51.3170151, 5.6143386 51.3170123, 5.6143398 51.3170094, 5.6143407 51.3170070, 5.6143417 51.3170046, 5.6143425 51.3170026, 5.6143434 51.3170007, 5.6143440 51.3169991, 5.6143446 51.3169976, 5.6143451 51.3169964, 5.6143456 51.3169953, 5.6143459 51.3169946, 5.6143862 51.3168984, 5.6144240 51.3168086, 5.6144518 51.3167356)",LSkabel,7139,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_6B4DFE01-1071-4C44-B4F5-9558E214E7FE
"LINESTRING (5.6148601 51.3160008, 5.6148653 51.3160011)",LSkabel,7184,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_49913C59-7390-493A-AD99-C64D0401C2D4
"LINESTRING (5.6088361 51.3170730, 5.6088630 51.3170713)",LSkabel,7185,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_B132DEDF-8E09-4847-8705-252BC06F18CB
"LINESTRING (5.6088361 51.3170730, 5.6088371 51.3170688)",LSkabel,7186,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_A5E063D4-3A6A-42D5-B75E-4C5CEC042B08
"LINESTRING (5.6096714 51.3163389, 5.6096432 51.3163962, 5.6096430 51.3163968, 5.6096428 51.3163973, 5.6096425 51.3163979, 5.6096423 51.3163984, 5.6096422 51.3163990, 5.6096420 51.3163995, 5.6096419 51.3164000, 5.6096418 51.3164006, 5.6096417 51.3164011, 5.6096416 51.3164017, 5.6096415 51.3164022, 5.6096415 51.3164028, 5.6096415 51.3164033, 5.6096415 51.3164039, 5.6096415 51.3164045, 5.6096416 51.3164050, 5.6096424 51.3164139, 5.6096425 51.3164145, 5.6096425 51.3164150, 5.6096425 51.3164156, 5.6096425 51.3164162, 5.6096424 51.3164167, 5.6096424 51.3164173, 5.6096423 51.3164178, 5.6096422 51.3164184, 5.6096421 51.3164189, 5.6096419 51.3164195, 5.6096418 51.3164200, 5.6096416 51.3164206, 5.6096414 51.3164211, 5.6096412 51.3164216, 5.6096409 51.3164222, 5.6096407 51.3164227, 5.6096152 51.3164730, 5.6096149 51.3164735, 5.6096146 51.3164739, 5.6096142 51.3164744, 5.6096138 51.3164748, 5.6096134 51.3164751, 5.6096129 51.3164754, 5.6096124 51.3164757, 5.6096118 51.3164758, 5.6096113 51.3164760, 5.6096106 51.3164761, 5.6096100 51.3164762, 5.6096093 51.3164762, 5.6096086 51.3164762, 5.6096078 51.3164761, 5.6096070 51.3164761, 5.6096062 51.3164759, 5.6095966 51.3164740, 5.6095829 51.3164713)",LSkabel,7187,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_FC45D4EF-4E6C-414D-B593-DAD40301856C
"LINESTRING (5.6096714 51.3163389, 5.6096706 51.3163388, 5.6096698 51.3163386, 5.6096690 51.3163385, 5.6096683 51.3163384, 5.6096675 51.3163382, 5.6096667 51.3163381, 5.6096659 51.3163380, 5.6096651 51.3163378, 5.6096643 51.3163377, 5.6096635 51.3163375, 5.6096627 51.3163374, 5.6096619 51.3163372, 5.6096611 51.3163371, 5.6096603 51.3163369, 5.6096596 51.3163368, 5.6096588 51.3163366, 5.6096519 51.3163353)",LSkabel,71BF,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_8F0DF261-445C-4A7D-AF6B-8D81A6944335
"LINESTRING (5.6168374 51.3189359, 5.6168786 51.3189300)",LSkabel,71D3,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_389A2F2D-F692-4B4F-AA5C-BE2C898F2249
"LINESTRING (5.6165993 51.3184291, 5.6166204 51.3184232)",LSkabel,71D4,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BC8BB9B2-279C-4EED-BFF0-916F8AC59E0F
"LINESTRING (5.6170928 51.3181199, 5.6170590 51.3182478, 5.6170589 51.3182484, 5.6170587 51.3182489, 5.6170584 51.3182493, 5.6170581 51.3182497, 5.6170577 51.3182501, 5.6170573 51.3182504, 5.6170569 51.3182508, 5.6170564 51.3182510, 5.6170559 51.3182512, 5.6170553 51.3182514, 5.6170547 51.3182515, 5.6170539 51.3182516, 5.6170532 51.3182517, 5.6170525 51.3182516, 5.6170517 51.3182516, 5.6170508 51.3182515, 5.6170296 51.3182493)",LSkabel,71D5,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_238D1127-05ED-4A95-9263-3C70DBDC8BDC
"LINESTRING (5.6169210 51.3181029, 5.6169165 51.3181032, 5.6169156 51.3181033, 5.6169148 51.3181034, 5.6169140 51.3181035, 5.6169132 51.3181037, 5.6169124 51.3181039, 5.6169116 51.3181041, 5.6169109 51.3181043, 5.6169102 51.3181046, 5.6169095 51.3181048, 5.6169089 51.3181052, 5.6169082 51.3181055, 5.6169076 51.3181058, 5.6169071 51.3181062, 5.6169065 51.3181066, 5.6169060 51.3181070, 5.6169055 51.3181075, 5.6167952 51.3182131, 5.6167948 51.3182136, 5.6167942 51.3182140, 5.6167937 51.3182144, 5.6167932 51.3182146, 5.6167926 51.3182149, 5.6167920 51.3182151, 5.6167914 51.3182153, 5.6167908 51.3182153, 5.6167902 51.3182154, 5.6167895 51.3182154, 5.6167889 51.3182154, 5.6167882 51.3182153, 5.6167875 51.3182152, 5.6167868 51.3182150, 5.6167861 51.3182147, 5.6167853 51.3182144, 5.6167745 51.3182100)",LSkabel,71EA,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_8086BAFD-3F7C-4184-BFB5-3AB352BC9263
"LINESTRING (5.6169210 51.3181029, 5.6169132 51.3181047, 5.6168799 51.3182324, 5.6169008 51.3182344)",LSkabel,7210,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_58D75460-8167-450E-AC03-47B7CD726ABA
"LINESTRING (5.6169967 51.3181135, 5.6169817 51.3181702)",LSkabel,7216,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2DFB5884-4BC3-4BAA-A5C3-C5B3B7672641
"LINESTRING (5.6174771 51.3187385, 5.6174695 51.3187313, 5.6174690 51.3187309, 5.6174684 51.3187305, 5.6174679 51.3187301, 5.6174673 51.3187297, 5.6174667 51.3187294, 5.6174661 51.3187291, 5.6174654 51.3187288, 5.6174647 51.3187286, 5.6174640 51.3187283, 5.6174633 51.3187282, 5.6174625 51.3187280, 5.6174617 51.3187279, 5.6174609 51.3187278, 5.6174601 51.3187277, 5.6174592 51.3187277, 5.6174583 51.3187277, 5.6170570 51.3187321, 5.6170561 51.3187321, 5.6170552 51.3187321, 5.6170543 51.3187321, 5.6170535 51.3187321, 5.6170526 51.3187320, 5.6170517 51.3187320, 5.6170508 51.3187319, 5.6170499 51.3187318, 5.6170491 51.3187317, 5.6170482 51.3187316, 5.6170473 51.3187315, 5.6170465 51.3187314, 5.6170456 51.3187312, 5.6170448 51.3187311, 5.6170439 51.3187309, 5.6170431 51.3187307, 5.6170395 51.3187300, 5.6170387 51.3187298, 5.6170379 51.3187296, 5.6170370 51.3187294, 5.6170362 51.3187292, 5.6170354 51.3187289, 5.6170346 51.3187287, 5.6170338 51.3187285, 5.6170330 51.3187282, 5.6170321 51.3187280, 5.6170314 51.3187277, 5.6170306 51.3187275, 5.6170298 51.3187272, 5.6170290 51.3187269, 5.6170283 51.3187266, 5.6170275 51.3187264, 5.6170267 51.3187260, 5.6170207 51.3187236)",LSkabel,7217,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F49C2407-A97F-4253-B822-A21CA8355674
"LINESTRING (5.6162843 51.3180176, 5.6163227 51.3180080)",LSkabel,724E,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_ED5AB7A2-CC3F-4E44-BE57-4D70DAD904D1
"LINESTRING (5.6167912 51.3180226, 5.6166534 51.3181494, 5.6166529 51.3181499, 5.6166525 51.3181503, 5.6166522 51.3181507, 5.6166520 51.3181512, 5.6166518 51.3181516, 5.6166518 51.3181520, 5.6166517 51.3181524, 5.6166518 51.3181528, 5.6166520 51.3181532, 5.6166522 51.3181536, 5.6166525 51.3181539, 5.6166529 51.3181543, 5.6166534 51.3181547, 5.6166539 51.3181550, 5.6166545 51.3181553, 5.6166553 51.3181556, 5.6166683 51.3181612)",LSkabel,724F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_C924D343-E9F2-4A34-9AA1-928AB0F31616
"LINESTRING (5.6166013 51.3177080, 5.6167273 51.3176787, 5.6167281 51.3176785, 5.6167289 51.3176784, 5.6167297 51.3176783, 5.6167304 51.3176782, 5.6167311 51.3176782, 5.6167317 51.3176783, 5.6167323 51.3176784, 5.6167329 51.3176786, 5.6167334 51.3176787, 5.6167339 51.3176790, 5.6167344 51.3176793, 5.6167348 51.3176796, 5.6167352 51.3176800, 5.6167356 51.3176804, 5.6167359 51.3176808, 5.6167362 51.3176814, 5.6167436 51.3176960)",LSkabel,7264,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_AF71DE9C-6852-4BE1-842E-75ED9730F160
"LINESTRING (5.6167174 51.3179004, 5.6167150 51.3179009, 5.6167142 51.3179011, 5.6167134 51.3179012, 5.6167126 51.3179013, 5.6167119 51.3179013, 5.6167112 51.3179013, 5.6167105 51.3179012, 5.6167099 51.3179011, 5.6167093 51.3179010, 5.6167087 51.3179008, 5.6167082 51.3179005, 5.6167077 51.3179003, 5.6167072 51.3178999, 5.6167068 51.3178996, 5.6167064 51.3178991, 5.6167060 51.3178987, 5.6167057 51.3178982, 5.6166985 51.3178864, 5.6166982 51.3178859, 5.6166978 51.3178855, 5.6166975 51.3178850, 5.6166970 51.3178847, 5.6166966 51.3178843, 5.6166960 51.3178841, 5.6166955 51.3178838, 5.6166950 51.3178837, 5.6166944 51.3178835, 5.6166937 51.3178834, 5.6166931 51.3178834, 5.6166924 51.3178834, 5.6166917 51.3178834, 5.6166909 51.3178835, 5.6166901 51.3178836, 5.6166893 51.3178838, 5.6165565 51.3179154)",LSkabel,7279,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_87EFCC06-E4D8-4BB6-A1B1-BACBBFE5B51E
"LINESTRING (5.6167463 51.3179484, 5.6167429 51.3179467, 5.6167422 51.3179463, 5.6167415 51.3179460, 5.6167408 51.3179457, 5.6167401 51.3179455, 5.6167394 51.3179453, 5.6167386 51.3179451, 5.6167379 51.3179450, 5.6167371 51.3179449, 5.6167363 51.3179448, 5.6167356 51.3179448, 5.6167348 51.3179448, 5.6167340 51.3179449, 5.6167332 51.3179449, 5.6167324 51.3179451, 5.6167315 51.3179452, 5.6167307 51.3179454, 5.6166077 51.3179747, 5.6165569 51.3179868)",LSkabel,729F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_8D356E47-D8B4-4E82-8928-5606DD60E83E
"LINESTRING (5.6167762 51.3179980, 5.6167768 51.3180025, 5.6167768 51.3180031, 5.6167769 51.3180037, 5.6167769 51.3180042, 5.6167768 51.3180048, 5.6167768 51.3180053, 5.6167766 51.3180058, 5.6167765 51.3180064, 5.6167763 51.3180069, 5.6167762 51.3180074, 5.6167759 51.3180080, 5.6167757 51.3180085, 5.6167754 51.3180090, 5.6167751 51.3180095, 5.6167747 51.3180100, 5.6167744 51.3180105, 5.6167739 51.3180110, 5.6167241 51.3180693, 5.6167240 51.3180695, 5.6167238 51.3180697, 5.6167236 51.3180699, 5.6167233 51.3180701, 5.6167231 51.3180703, 5.6167229 51.3180705, 5.6167227 51.3180707, 5.6167224 51.3180708, 5.6167221 51.3180710, 5.6167219 51.3180711, 5.6167216 51.3180713, 5.6167213 51.3180714, 5.6167210 51.3180716, 5.6167207 51.3180717, 5.6167204 51.3180719, 5.6167201 51.3180720, 5.6167197 51.3180721, 5.6167194 51.3180722, 5.6167191 51.3180723, 5.6167188 51.3180723, 5.6167185 51.3180723, 5.6167183 51.3180723, 5.6167180 51.3180723, 5.6167177 51.3180723, 5.6167175 51.3180722, 5.6167173 51.3180721, 5.6167170 51.3180721, 5.6167168 51.3180719, 5.6167166 51.3180718, 5.6167164 51.3180716, 5.6167162 51.3180715, 5.6167161 51.3180712, 5.6166984 51.3180492)",LSkabel,72B5,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_C0D3B595-4ACA-4D2E-B4E0-31AC90F786F7
"LINESTRING (5.6167880 51.3180175, 5.6167872 51.3180098, 5.6167872 51.3180093, 5.6167872 51.3180087, 5.6167873 51.3180082, 5.6167875 51.3180078, 5.6167876 51.3180073, 5.6167879 51.3180069, 5.6167882 51.3180065, 5.6167886 51.3180061, 5.6167890 51.3180057, 5.6167895 51.3180054, 5.6167900 51.3180050, 5.6167906 51.3180048, 5.6167912 51.3180045, 5.6167920 51.3180043, 5.6167927 51.3180040, 5.6167935 51.3180038, 5.6169150 51.3179770, 5.6169158 51.3179768, 5.6169165 51.3179765, 5.6169172 51.3179763, 5.6169178 51.3179760, 5.6169183 51.3179758, 5.6169188 51.3179755, 5.6169192 51.3179751, 5.6169194 51.3179748, 5.6169197 51.3179744, 5.6169198 51.3179740, 5.6169200 51.3179736, 5.6169199 51.3179732, 5.6169199 51.3179727, 5.6169197 51.3179723, 5.6169196 51.3179718, 5.6169193 51.3179712, 5.6169070 51.3179501)",LSkabel,72EB,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_71727307-ADDF-4DC3-B717-0078FF7BC368
"LINESTRING (5.6166763 51.3178323, 5.6166769 51.3178312, 5.6166772 51.3178306, 5.6166776 51.3178302, 5.6166779 51.3178297, 5.6166783 51.3178292, 5.6166788 51.3178288, 5.6166793 51.3178284, 5.6166798 51.3178280, 5.6166803 51.3178276, 5.6166809 51.3178272, 5.6166815 51.3178269, 5.6166821 51.3178266, 5.6166828 51.3178263, 5.6166835 51.3178260, 5.6166843 51.3178258, 5.6166851 51.3178256, 5.6166859 51.3178254, 5.6167967 51.3178006, 5.6167976 51.3178004, 5.6167983 51.3178002, 5.6167990 51.3178000, 5.6167995 51.3177997, 5.6168001 51.3177994, 5.6168005 51.3177991, 5.6168009 51.3177988, 5.6168012 51.3177984, 5.6168014 51.3177981, 5.6168016 51.3177977, 5.6168017 51.3177973, 5.6168017 51.3177968, 5.6168017 51.3177964, 5.6168015 51.3177959, 5.6168013 51.3177954, 5.6168010 51.3177949, 5.6167922 51.3177797)",LSkabel,7311,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_9A0DDEF8-1874-4344-9B97-CAF86E60C6A5
